domain,ipv4,ip_network,update_date,due_date
http://damavandglass.ir,185.192.112.49/32,185.192.112.49/32,1398/06/30,1398/07/15
http://damavandkhabar.ir,195.248.240.29/32,195.248.240.29/32,1399/05/04,1399/05/15
http://damavandmelk.ir,185.159.154.57/32,185.159.154.57/32,1399/05/04,1399/05/15
http://damavandmelk.ir,185.159.154.53/32,185.159.154.53/32,1399/09/18,1399/10/15
http://damdari.niazerooz.com,185.167.100.53/32,185.167.100.53/32,1398/02/23,1398/03/15
http://damdash.com,185.73.114.212/32,185.73.114.212/32,1400/12/07,1400/12/15
http://damedastiha.com,164.138.19.195/32,164.138.19.195/32,1399/05/04,1399/05/15
http://damezendeh.com,185.159.153.117/32,185.159.153.117/32,1398/02/23,1398/03/15
http://damghaniau.cnf.ir,31.7.89.12/32,31.7.89.12/32,1398/07/01,1398/07/15
http://damion.tinysite.ir,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://damna.ir,185.55.224.51/32,185.55.224.51/32,1399/05/04,1399/05/15
http://damoon-shop.com,185.211.58.10/32,185.211.58.10/32,1399/05/04,1399/05/15
http://damoon.org,85.208.252.171/32,85.208.252.171/32,1399/04/10,1399/04/15
http://damoonlift.com,185.44.36.201/32,185.44.36.201/32,1398/06/25,1398/07/15
http://dampezeshknews.ir,185.73.113.91/32,185.73.113.91/32,1399/05/04,1399/05/15
http://damsel.ir,158.58.187.20/32,158.58.187.20/32,1399/05/04,1399/05/15
http://damtech.ir,78.157.46.219/27,78.157.46.192/27,1399/09/23,1399/10/15
http://dana-insurance.com,82.99.231.180/32,82.99.231.180/32,1399/05/04,1399/05/15
http://dana-shop.ir,185.252.28.188/32,185.252.28.188/32,1399/05/04,1399/05/15
http://dana.apadana.ac.ir,185.55.224.182/32,185.55.224.182/32,1398/06/24,1398/07/15
http://dana.iaukhsh.ac.ir,37.255.148.90/32,37.255.148.90/32,1400/01/18,1400/02/15
http://dana.ir,46.209.157.6/32,46.209.157.6/32,1399/05/04,1399/05/15
http://dana.irancell.ir,92.42.49.43/32,92.42.49.43/32,1397/09/18,1397/10/15
http://dana.sama-isf.ac.ir,91.199.9.91/32,91.199.9.91/32,1400/01/24,1400/02/15
http://dana1128.ir,185.55.224.182/32,185.55.224.182/32,1398/06/24,1398/07/15
http://danaapp.ir,92.42.51.32/32,92.42.51.32/32,1398/02/23,1398/03/15
http://danabfars.ir,94.74.128.169/32,94.74.128.169/32,1397/09/18,1397/10/15
http://danacenter.ir,5.182.47.30/32,5.182.47.30/32,1399/05/04,1399/05/15
http://danaco.org,185.147.160.12/32,185.147.160.12/32,1399/05/04,1399/05/15
http://danadesign.ir,185.10.75.7/32,185.10.75.7/32,1399/05/04,1399/05/15
http://danadesk.com,94.182.190.162/32,94.182.190.162/32,1399/05/04,1399/05/15
http://danagoogle.ir,217.144.104.194/32,217.144.104.194/32,1400/05/09,1400/05/15
http://danakavir.ir,185.55.224.222/32,185.55.224.222/32,1398/07/03,1398/07/15
http://danamoshaver.com,185.88.153.218/32,185.88.153.218/32,1398/06/17,1398/07/15
http://danapardazco.com,5.61.25.2/32,5.61.25.2/32,1398/06/13,1398/06/15
http://danaplus.net,92.42.51.32/32,92.42.51.32/32,1400/04/05,1400/04/15
http://danaplus.net,92.42.50.121/32,92.42.50.121/32,1400/04/05,1400/04/15
http://danaplus.net,92.42.50.124/32,92.42.50.124/32,1400/04/05,1400/04/15
http://danaplus.net,92.42.50.126/32,92.42.50.126/32,1400/04/05,1400/04/15
http://danaplus.net,92.42.50.68/32,92.42.50.68/32,1400/04/05,1400/04/15
http://danaplus.net,92.42.50.54/32,92.42.50.54/32,1400/04/05,1400/04/15
http://danaplus.net,92.42.50.123/32,92.42.50.123/32,1400/04/05,1400/04/15
http://danapp.ir,185.13.229.118/32,185.13.229.118/32,1397/12/21,1398/01/15
http://danapp.ir,185.13.229.103/32,185.13.229.103/32,1397/12/21,1398/01/15
http://danapp.ir,185.13.229.111/32,185.13.229.111/32,1397/12/21,1398/01/15
http://danarahavard.com,185.55.224.150/32,185.55.224.150/32,1398/06/24,1398/07/15
http://danashow.ir,185.192.112.113/32,185.192.112.113/32,1398/07/06,1398/07/15
http://danaweb.co,185.2.14.40/32,185.2.14.40/32,1399/05/04,1399/05/15
http://dancing.webhex.ir,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://dandaanplus.com,185.129.168.220/32,185.129.168.220/32,1399/05/04,1399/05/15
http://dandal.ir,185.129.168.191/32,185.129.168.191/32,1399/05/04,1399/05/15
http://dandan-sazi.ir,158.58.184.213/32,158.58.184.213/32,1399/05/04,1399/05/15
http://dandanet.com,185.116.163.108/32,185.116.163.108/32,1399/05/04,1399/05/15
http://dandanet.ir,185.116.163.108/32,185.116.163.108/32,1399/05/04,1399/05/15
http://dandonline.ir,178.22.123.41/32,178.22.123.41/32,1399/05/04,1399/05/15
http://danesh-2lab.com,185.55.225.134/32,185.55.225.134/32,1398/02/23,1398/03/15
http://danesh-afzar.bankteb.com,185.192.112.225/32,185.192.112.225/32,1398/07/06,1398/07/15
http://danesh-it.com,93.115.150.51/32,93.115.150.51/32,1399/05/04,1399/05/15
http://danesh247.ir,185.147.160.11/32,185.147.160.11/32,1399/05/04,1399/05/15
http://daneshbank.info,78.157.42.37/32,78.157.42.37/32,1399/05/04,1399/05/15
http://daneshbartarkashan.ir,185.55.227.138/32,185.55.227.138/32,1398/02/25,1398/03/15
http://daneshbonyan.ir,185.233.15.11/32,185.233.15.11/32,1398/06/30,1398/07/15
http://daneshbonyan.isti.ir,185.233.15.11/32,185.233.15.11/32,1398/05/15,1398/06/15
http://daneshbonyan.isti.ir,46.38.130.229/32,46.38.130.229/32,1398/05/15,1398/06/15
http://daneshborna.com,185.88.152.195/32,185.88.152.195/32,1398/06/20,1398/07/15
http://daneshbox.hivitrin.com,37.130.202.99/32,37.130.202.99/32,1398/07/01,1398/07/15
http://daneshchi.ir,185.159.154.5/32,185.159.154.5/32,1399/05/04,1399/05/15
http://danesheyoga.com,81.31.248.183/32,81.31.248.183/32,1398/05/15,1398/06/15
http://daneshfa.com,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://daneshgah-golha.mytehran.ir,31.24.236.75/32,31.24.236.75/32,1398/06/16,1398/07/15
http://daneshganj.com,185.55.227.147/32,185.55.227.147/32,1398/02/25,1398/03/15
http://daneshjo.ir,5.56.135.35/32,5.56.135.35/32,1399/05/04,1399/05/15
http://daneshjo.org,185.55.224.182/32,185.55.224.182/32,1398/06/24,1398/07/15
http://daneshjonews.ir,2.184.67.138/32,2.184.67.138/32,1399/05/04,1399/05/15
http://daneshjoo.kntu.ac.ir,94.184.176.4/32,94.184.176.4/32,1398/02/25,1398/03/15
http://daneshjoobook.com,185.141.169.231/32,185.141.169.231/32,1399/05/04,1399/05/15
http://daneshjooplus.ir,5.63.12.246/32,5.63.12.246/32,1398/06/13,1398/06/15
http://daneshjoosara.com,185.88.153.241/32,185.88.153.241/32,1399/05/04,1399/05/15
http://daneshjooyar.com,185.120.222.216/32,185.120.222.216/32,1398/05/02,1398/05/15
http://daneshjugram.blog.ir,91.98.29.219/32,91.98.29.219/32,1399/05/04,1399/05/15
http://daneshkadeonline.ir,77.238.120.112/27,77.238.120.96/27,1400/06/27,1400/07/15
http://daneshkasra.com,185.88.154.27/32,185.88.154.27/32,1398/06/17,1398/07/15
http://daneshkasra.ir,185.88.154.27/32,185.88.154.27/32,1398/06/17,1398/07/15
http://daneshmandjobs.com,185.55.227.133/32,185.55.227.133/32,1398/02/25,1398/03/15
http://daneshmedlab.ir,185.55.225.134/32,185.55.225.134/32,1398/02/25,1398/03/15
http://daneshmiveh.com,37.32.120.147/32,37.32.120.147/32,1398/06/16,1398/07/15
http://daneshmiveh.ir,37.32.120.147/32,37.32.120.147/32,1398/06/16,1398/07/15
http://daneshnameh.roshd.ir,37.228.138.196/32,37.228.138.196/32,1399/05/04,1399/05/15
http://daneshnegar.com,92.114.18.6/32,92.114.18.6/32,1399/05/04,1399/05/15
http://daneshnonyan.isti.ir,185.233.15.11/32,185.233.15.11/32,1398/06/16,1398/07/15
http://daneshpajoohan.viannacloud.ir,195.114.4.143/32,195.114.4.143/32,1400/01/24,1400/02/15
http://daneshpajouhan.ac.ir,185.88.154.23/32,185.88.154.23/32,1398/06/17,1398/07/15
http://daneshplace.ir,185.192.112.113/32,185.192.112.113/32,1398/07/06,1398/07/15
http://daneshvaenergy.ir,5.63.11.242/32,5.63.11.242/32,1399/05/04,1399/05/15
http://daneshvarzeshgolbahar.ir,185.143.233.5/32,185.143.233.5/32,1399/08/06,1399/08/15
http://daneshvarzeshgolbahar.ir,185.143.234.5/32,185.143.234.5/32,1399/08/06,1399/08/15
http://daneshweb.com,89.32.250.19/32,89.32.250.19/32,1399/05/04,1399/05/15
http://daneshyar.ir,87.107.52.208/29,87.107.52.208/29,1399/07/06,1399/07/15
http://daneshyarpub.ir,62.220.100.179/32,62.220.100.179/32,1399/05/04,1399/05/15
http://daneyal.ir,213.232.126.134/32,213.232.126.134/32,1399/05/04,1399/05/15
http://danialrahimi.ir,195.248.240.22/32,195.248.240.22/32,1399/05/04,1399/05/15
http://danielkia.ir,185.55.224.150/32,185.55.224.150/32,1398/06/24,1398/07/15
http://danielleeiran.com,82.99.218.245/32,82.99.218.245/32,1399/05/04,1399/05/15
http://danielpress.net,185.147.160.5/32,185.147.160.5/32,1399/05/04,1399/05/15
http://daniweb.ir,194.5.188.11/32,194.5.188.11/32,1399/05/04,1399/05/15
http://danmusic.ir,88.135.37.46/32,88.135.37.46/32,1399/05/04,1399/05/15
http://danotoy.com,78.157.60.66/32,78.157.60.66/32,1399/05/04,1399/05/15
http://danrc.com,185.167.100.136/32,185.167.100.136/32,1398/02/25,1398/03/15
http://dantech.ir,185.94.98.117/32,185.94.98.117/32,1398/02/29,1398/03/15
http://dantech.ir,89.42.209.254/32,89.42.209.254/32,1398/03/19,1398/04/15
http://danyal.ir,91.98.29.218/32,91.98.29.218/32,1399/05/04,1399/05/15
http://dapkar.ir,185.147.160.5/32,185.147.160.5/32,1399/05/04,1399/05/15
http://dapno.ir,185.50.37.189/32,185.50.37.189/32,1399/05/04,1399/05/15
http://dapoxetine30.co,185.55.227.88/32,185.55.227.88/32,1398/02/25,1398/03/15
http://dar118.ir,185.105.185.20/32,185.105.185.20/32,1399/05/04,1399/05/15
http://dar24.ir,185.105.185.20/32,185.105.185.20/32,1399/05/04,1399/05/15
http://darabad.mytehran.ir,31.24.236.75/32,31.24.236.75/32,1398/06/16,1398/07/15
http://darabgerd.com,185.192.112.75/32,185.192.112.75/32,1399/05/04,1399/05/15
http://darabgerdmobile.ir,93.115.150.169/32,93.115.150.169/32,1399/05/04,1399/05/15
http://darabparamed.sums.ac.ir,176.123.66.105/32,176.123.66.105/32,1398/02/25,1398/03/15
http://darabparamed.sums.ac.ir,176.123.66.106/32,176.123.66.106/32,1399/05/04,1399/05/15
http://darafoods.com,185.88.153.111/32,185.88.153.111/32,1399/05/04,1399/05/15
http://darafoods.salkala.com,185.88.153.78/32,185.88.153.78/32,1398/06/17,1398/07/15
http://daraje1.net,185.88.153.10/32,185.88.153.10/32,1398/06/20,1398/07/15
http://darakeh.mytehran.ir,31.24.236.75/32,31.24.236.75/32,1398/06/16,1398/07/15
http://daramadinterneti.com,185.55.225.185/32,185.55.225.185/32,1398/05/15,1398/06/15
http://daramadvaghai.geblog.ir,185.2.13.102/32,185.2.13.102/32,1398/06/30,1398/07/15
http://daramesh.com,94.74.128.73/32,94.74.128.73/32,1397/09/18,1397/10/15
http://daramesh.com,94.74.128.73/32,94.74.128.73/32,1398/02/25,1398/03/15
http://daranews.ir,185.78.22.56/32,185.78.22.56/32,1399/05/04,1399/05/15
http://dararsh.com,185.165.116.22/32,185.165.116.22/32,1399/05/04,1399/05/15
http://daras.ir,158.58.186.102/32,158.58.186.102/32,1398/06/30,1398/07/15
http://darba.ir,88.135.36.145/32,88.135.36.145/32,1399/05/04,1399/05/15
http://darbagh.ir,185.55.227.70/32,185.55.227.70/32,1398/02/25,1398/03/15
http://darband.mytehran.ir,31.24.236.75/32,31.24.236.75/32,1398/06/16,1398/07/15
http://darbastapp.ir,89.32.249.187/32,89.32.249.187/32,1399/05/04,1399/05/15
http://darbastplatform.com,185.55.224.118/32,185.55.224.118/32,1398/06/24,1398/07/15
http://darbeweb.ir,93.115.150.156/32,93.115.150.156/32,1399/01/20,1399/02/15
http://darbiran.com,185.44.36.201/32,185.44.36.201/32,1398/06/25,1398/07/15
http://darbsazha.ir,185.252.31.90/32,185.252.31.90/32,1400/02/15,1400/03/15
http://dardasht.mytehran.ir,31.24.236.75/32,31.24.236.75/32,1398/06/16,1398/07/15
http://darehbid-dl.qrt.ir,5.160.179.70/32,5.160.179.70/32,1399/05/06,1399/05/15
http://daremco.com,185.252.28.137/32,185.252.28.137/32,1399/05/04,1399/05/15
http://dargah24.com,188.212.22.125/32,188.212.22.125/32,1399/05/04,1399/05/15
http://dargahamoozesh.ir,5.182.45.224/32,5.182.45.224/32,1399/05/04,1399/05/15
http://dargahict.ir,89.42.209.68/32,89.42.209.68/32,1399/05/04,1399/05/15
http://dargazkhabar.ir,94.182.186.113/32,94.182.186.113/32,1399/05/04,1399/05/15
http://dari.irib.ir,77.36.153.5/32,77.36.153.5/32,1398/06/31,1398/07/15
http://daric.rubru.me,212.33.205.26/32,212.33.205.26/32,1400/06/13,1400/06/15
http://dariche.ir,79.127.127.75/25,79.127.127.0/25,1397/02/23,1397/03/15
http://dariksoft.com,79.175.133.184/32,79.175.133.184/32,1399/05/04,1399/05/15
http://darinan.com,37.156.28.124/32,37.156.28.124/32,1399/05/04,1399/05/15
http://darinmarket.com,89.32.251.5/32,89.32.251.5/32,1398/06/13,1398/06/15
http://dariradio.ir,77.36.164.153/32,77.36.164.153/32,1398/06/31,1398/07/15
http://dariush724.com,164.215.128.30/32,164.215.128.30/32,1399/05/04,1399/05/15
http://dariushagency.ir,79.175.173.204/32,79.175.173.204/32,1399/05/04,1399/05/15
http://dariushco.com,5.63.8.162/32,5.63.8.162/32,1398/06/31,1398/07/15
http://dariushgrandhotel.com,46.209.222.28/32,46.209.222.28/32,1399/05/04,1399/05/15
http://dariushhall.com,5.63.8.162/32,5.63.8.162/32,1398/06/31,1398/07/15
http://dariushshop.com,185.4.30.21/32,185.4.30.21/32,1399/05/04,1399/05/15
http://dariushtravelagency.ir,164.138.20.132/32,164.138.20.132/32,1399/05/04,1399/05/15
http://darjeagahi.com,194.9.80.9/32,194.9.80.9/32,1399/05/04,1399/05/15
http://dark-music.ir,185.94.98.117/32,185.94.98.117/32,1398/05/15,1398/06/15
http://darken.ir,185.55.225.24/32,185.55.225.24/32,1398/02/29,1398/03/15
http://darkoob.me,93.115.150.55/32,93.115.150.55/32,1399/05/04,1399/05/15
http://darkoob.webhex.ir,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://darkzone.ir,185.55.227.57/32,185.55.227.57/32,1399/11/21,1399/12/15
http://darman.lms.iums.ac.ir,194.225.184.27/32,194.225.184.27/32,1400/01/30,1400/02/15
http://darman.lms1.iums.ac.ir,194.225.184.27/32,194.225.184.27/32,1400/01/30,1400/02/15
http://darman.lms2.iums.ac.ir,194.225.184.27/32,194.225.184.27/32,1400/01/30,1400/02/15
http://darman.lms3.iums.ac.ir,194.225.184.27/32,194.225.184.27/32,1400/01/30,1400/02/15
http://darman.lms4.iums.ac.ir,194.225.184.27/32,194.225.184.27/32,1400/01/30,1400/02/15
http://darman.lms5.iums.ac.ir,194.225.184.27/32,194.225.184.27/32,1400/01/30,1400/02/15
http://darman.lms6.iums.ac.ir,194.225.184.27/32,194.225.184.27/32,1400/01/30,1400/02/15
http://darman.lms7.iums.ac.ir,194.225.184.27/32,194.225.184.27/32,1400/01/30,1400/02/15
http://darman.lms8.iums.ac.ir,194.225.184.27/32,194.225.184.27/32,1400/01/30,1400/02/15
http://darman.lms9.iums.ac.ir,194.225.184.27/32,194.225.184.27/32,1400/01/30,1400/02/15
http://darman.umsha.ac.ir,85.185.231.44/32,85.185.231.44/32,1398/06/30,1398/07/15
http://darman.yums.ac.ir,78.39.112.36/32,78.39.112.36/32,1398/02/25,1398/03/15
http://darmancolorectal.com,85.208.255.108/32,85.208.255.108/32,1399/05/04,1399/05/15
http://darmangaheghasem.ir,91.98.102.108/32,91.98.102.108/32,1399/05/04,1399/05/15
http://darmangar.co.ir,185.55.224.150/32,185.55.224.150/32,1398/06/24,1398/07/15
http://darmangiah.com,185.141.168.35/32,185.141.168.35/32,1399/05/04,1399/05/15
http://darmankade.com,37.152.188.142/32,37.152.188.142/32,1399/05/04,1399/05/15
http://darmankade.ir,37.152.188.142/32,37.152.188.142/32,1399/05/04,1399/05/15
http://darmankala.shop,79.143.86.6/32,79.143.86.6/32,1398/06/13,1398/06/15
http://darmanpc.com,185.55.227.84/32,185.55.227.84/32,1398/02/25,1398/03/15
http://darmansara.com,185.187.51.11/32,185.187.51.11/32,1399/05/04,1399/05/15
http://darmanyab.bankteb.com,185.192.112.225/32,185.192.112.225/32,1398/07/06,1398/07/15
http://darmian.kj-agrijahad.ir,185.116.160.141/32,185.116.160.141/32,1398/06/13,1398/06/15
http://darmian.skocr.ir,185.4.31.98/32,185.4.31.98/32,1398/07/03,1398/07/15
http://darmian.sport-kj.ir,185.4.31.98/32,185.4.31.98/32,1398/07/03,1398/07/15
http://darnou.com,195.248.240.31/32,195.248.240.31/32,1399/05/04,1399/05/15
http://darobox.ir,158.58.185.10/32,158.58.185.10/32,1399/05/04,1399/05/15
http://darolahsan.qrt.ir,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://darolelmyazd.ir,45.129.37.13/32,45.129.37.13/32,1400/01/18,1400/02/15
http://darolfonoon.oerp.ir,37.228.138.195/32,37.228.138.195/32,1398/06/16,1398/07/15
http://darolhadith.ir,94.232.173.90/32,94.232.173.90/32,1399/05/04,1399/05/15
http://darolhekmah-t.ir,188.253.2.20/32,188.253.2.20/32,1399/05/04,1399/05/15
http://darollhoda.ir,185.55.224.182/32,185.55.224.182/32,1398/06/24,1398/07/15
http://darolsaqalain.ir,185.55.224.118/32,185.55.224.118/32,1398/06/24,1398/07/15
http://daroltohiddrugstore.bankteb.com,185.192.112.225/32,185.192.112.225/32,1398/07/06,1398/07/15
http://daroo.shop,185.159.154.28/32,185.159.154.28/32,1399/05/04,1399/05/15
http://darooeslami.com,89.42.208.111/32,89.42.208.111/32,1399/05/04,1399/05/15
http://daroog.com,164.215.132.70/32,164.215.132.70/32,1399/05/04,1399/05/15
http://darooma.com,5.144.130.51/32,5.144.130.51/32,1400/05/11,1400/05/15
http://daroonapp.com,185.255.208.194/32,185.255.208.194/32,1399/05/04,1399/05/15
http://daroopardaz.com,185.192.112.37/32,185.192.112.37/32,1399/05/04,1399/05/15
http://daroopost.com,185.159.154.5/32,185.159.154.5/32,1399/05/04,1399/05/15
http://daroosa.com,185.55.225.33/32,185.55.225.33/32,1398/02/25,1398/03/15
http://daroosalam.ir,158.58.187.51/32,158.58.187.51/32,1399/05/04,1399/05/15
http://daroosaz.net,194.5.188.21/32,194.5.188.21/32,1399/05/04,1399/05/15
http://daroosf.com,185.159.153.88/32,185.159.153.88/32,1398/02/29,1398/03/15
http://daroou.com,185.2.13.102/32,185.2.13.102/32,1398/06/30,1398/07/15
http://daroou.ir,185.2.13.102/32,185.2.13.102/32,1398/06/30,1398/07/15
http://darooyab.ir,79.175.145.14/32,79.175.145.14/32,1399/05/04,1399/05/15
http://darougen.bankteb.com,185.192.112.225/32,185.192.112.225/32,1398/07/06,1398/07/15
http://darousara.com,185.116.163.190/32,185.116.163.190/32,1399/05/04,1399/05/15
http://dars-khon.ir,46.102.129.163/32,46.102.129.163/32,1399/07/06,1399/07/15
http://dars2dars.ir,188.212.22.211/32,188.212.22.211/32,1399/05/04,1399/05/15
http://darsa.co,185.211.57.139/32,185.211.57.139/32,1398/07/06,1398/07/15
http://darsad.ir,77.238.123.126/32,77.238.123.126/32,1399/05/04,1399/05/15
http://darsadr.ir,213.232.126.134/32,213.232.126.134/32,1399/05/04,1399/05/15
http://darsamooz.com,185.10.75.4/32,185.10.75.4/32,1399/05/04,1399/05/15
http://darsan.ir,89.32.249.155/32,89.32.249.155/32,1397/06/06,1397/06/15
http://darsanat.ir,185.105.185.20/32,185.105.185.20/32,1399/05/04,1399/05/15
http://darsareh.ir,194.5.188.26/32,194.5.188.26/32,1399/05/04,1399/05/15
http://darsbaz.ir,185.141.212.35/32,185.141.212.35/32,1399/05/04,1399/05/15
http://darsbox.org,213.232.126.113/32,213.232.126.113/32,1399/05/04,1399/05/15
http://darsdarkhane.ir,185.55.225.200/32,185.55.225.200/32,1398/02/29,1398/03/15
http://darsiahkal.ir,185.159.153.72/32,185.159.153.72/32,1398/05/15,1398/06/15
http://darsito.ir,185.86.180.115/32,185.86.180.115/32,1398/06/20,1398/07/15
http://darsoketab.com,185.252.28.107/32,185.252.28.107/32,1399/05/04,1399/05/15
http://darsoo.ir,93.115.150.162/32,93.115.150.162/32,1399/05/04,1399/05/15
http://darsplus.org,185.165.116.30/32,185.165.116.30/32,1399/05/04,1399/05/15
http://darsup.ir,185.97.118.114/32,185.97.118.114/32,1399/08/25,1399/09/15
http://darsup.org,185.97.118.114/32,185.97.118.114/32,1399/08/25,1399/09/15
http://darsvareh.org,185.159.154.6/32,185.159.154.6/32,1399/05/04,1399/05/15
http://darubazar.com,185.116.161.168/32,185.116.161.168/32,1399/05/04,1399/05/15
http://darukade.com,185.78.21.33/32,185.78.21.33/32,1399/05/04,1399/05/15
http://darumed.com,185.88.154.23/32,185.88.154.23/32,1399/10/16,1399/11/15
http://darusan.ir,185.192.112.26/32,185.192.112.26/32,1399/05/04,1399/05/15
http://darusol.ir,185.55.224.77/32,185.55.224.77/32,1399/05/04,1399/05/15
http://darussalam.ir,158.58.187.219/32,158.58.187.219/32,1400/01/28,1400/02/15
http://darutak.com,185.159.153.88/32,185.159.153.88/32,1398/06/30,1398/07/15
http://darvishi724.ir,185.75.196.9/32,185.75.196.9/32,1399/05/04,1399/05/15
http://darvishiads.ir,37.152.177.54/32,37.152.177.54/32,1399/05/04,1399/05/15
http://darvishibooking.ir,164.138.20.132/32,164.138.20.132/32,1399/05/04,1399/05/15
http://darvishihotel.com,37.152.177.54/32,37.152.177.54/32,1399/05/04,1399/05/15
http://darvishkhan.net,5.61.24.203/32,5.61.24.203/32,1398/02/29,1398/03/15
http://darvishkhan.net,185.73.114.226/32,185.73.114.226/32,1399/05/04,1399/05/15
http://darya-pub.com,37.228.138.120/32,37.228.138.120/32,1399/05/04,1399/05/15
http://daryab24.com,45.159.113.81/32,45.159.113.81/32,1399/05/04,1399/05/15
http://daryache22.com,185.192.112.41/32,185.192.112.41/32,1398/07/06,1398/07/15
http://daryadl.ir,185.94.98.117/32,185.94.98.117/32,1398/02/29,1398/03/15
http://daryadownload.ir,213.232.127.19/32,213.232.127.19/32,1399/05/04,1399/05/15
http://daryagroup.ir,212.33.204.242/32,212.33.204.242/32,1398/07/03,1398/07/15
http://daryakav.com,185.159.154.137/32,185.159.154.137/32,1399/05/04,1399/05/15
http://daryakav.salkala.com,185.88.153.78/32,185.88.153.78/32,1398/06/17,1398/07/15
http://daryantrading.bankteb.com,185.192.112.225/32,185.192.112.225/32,1398/07/06,1398/07/15
http://daryapp.com,185.159.153.88/32,185.159.153.88/32,1398/06/30,1398/07/15
http://daryasakoo.bankteb.com,185.192.112.225/32,185.192.112.225/32,1398/07/06,1398/07/15
http://darz.tinysite.ir,5.63.8.146/32,5.63.8.146/32,1398/06/31,1398/07/15
http://dashboard.snapp-box.com,95.156.253.38/32,95.156.253.38/32,1398/06/13,1398/06/15
http://dashsepas.ajums.ac.ir,5.56.128.150/32,5.56.128.150/32,1400/02/28,1400/03/15
http://dashtibook.ir,79.175.133.24/32,79.175.133.24/32,1399/05/04,1399/05/15
http://dasmagazine.com,185.88.153.6/32,185.88.153.6/32,1398/06/17,1398/07/15
http://dast24.ir,164.215.132.68/32,164.215.132.68/32,1399/05/04,1399/05/15
http://dastan.hamshahri.app,185.155.74.85/32,185.155.74.85/32,1398/02/15,1398/03/15
http://dastaneman.com,79.175.173.199/32,79.175.173.199/32,1397/02/18,1397/03/15
http://dastangallery.com,185.88.154.27/32,185.88.154.27/32,1398/06/17,1398/07/15
http://dastanma.ir,185.55.227.148/32,185.55.227.148/32,1398/02/25,1398/03/15
http://dastannevis.com,185.2.13.228/32,185.2.13.228/32,1399/05/04,1399/05/15
http://dastansaray.ir,213.232.126.134/32,213.232.126.134/32,1399/05/04,1399/05/15
http://dastavardesina.bankteb.com,185.192.112.225/32,185.192.112.225/32,1398/07/06,1398/07/15
http://dastavardha.com,94.232.168.161/32,94.232.168.161/32,1397/08/21,1397/09/15
http://dastchin.ir,93.115.150.171/32,93.115.150.171/32,1399/05/04,1399/05/15
http://daste2bazar.ir,185.252.31.30/32,185.252.31.30/32,1399/05/04,1399/05/15
http://dastfarmoon.ir,185.159.154.57/32,185.159.154.57/32,1399/05/04,1399/05/15
http://dastgah-revoflex-xtreme.tinysite.ir,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://dastgahvacuum12.tinysite.ir,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://dastgahvacuum13.tinysite.ir,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://dastgahvacuum14.tinysite.ir,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://dastgahvacuum15.tinysite.ir,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://dastgahvacuum7.tinysite.ir,5.63.8.146/32,5.63.8.146/32,1398/06/31,1398/07/15
http://dastgerdan.skocr.ir,185.4.31.98/32,185.4.31.98/32,1398/07/03,1398/07/15
http://dastgheib.n2.farsedu.org,5.190.86.51/32,5.190.86.51/32,1398/07/01,1398/07/15
http://dastkhatha.blog.ir,91.98.29.219/32,91.98.29.219/32,1399/05/04,1399/05/15
http://dastmardi.ir,185.55.227.69/32,185.55.227.69/32,1398/05/15,1398/06/15
http://dastnevis.ir,185.128.81.95/32,185.128.81.95/32,1399/05/04,1399/05/15
http://dastour.ir,212.80.5.69/32,212.80.5.69/32,1398/02/29,1398/03/15
http://dastour.ir,46.209.19.212/32,46.209.19.212/32,1399/05/04,1399/05/15
http://dastsaaz.com,178.216.250.92/32,178.216.250.92/32,1399/05/04,1399/05/15
http://dastyar.blog.ir,91.98.29.219/32,91.98.29.219/32,1399/05/04,1399/05/15
http://data-pardaz.com,185.81.97.105/32,185.81.97.105/32,1398/06/24,1398/07/15
http://data-pardaz.ir,185.81.97.105/32,185.81.97.105/32,1398/06/24,1398/07/15
http://data-pardaz.net,185.81.97.105/32,185.81.97.105/32,1398/06/24,1398/07/15
http://data-tech.ir,185.141.169.230/32,185.141.169.230/32,1399/05/04,1399/05/15
http://data.gov.ir,195.146.59.63/32,195.146.59.63/32,1398/02/25,1398/03/15
http://data.persiavds.ir,185.141.104.48/28,185.141.104.48/28,1399/12/13,1399/12/15
http://data.sepehr.ac.ir,91.240.61.2/32,91.240.61.2/32,1400/02/07,1400/02/15
http://data.topsignal.ir,185.192.112.41/32,185.192.112.41/32,1398/07/06,1398/07/15
http://data.wikishia.net,185.55.224.38/32,185.55.224.38/32,1398/06/24,1398/07/15
http://dataak.com,185.78.22.40/32,185.78.22.40/32,1399/05/04,1399/05/15
http://databaser.blog.ir,91.98.29.219/32,91.98.29.219/32,1399/05/04,1399/05/15
http://databay.ir,185.55.224.150/32,185.55.224.150/32,1398/06/24,1398/07/15
